param,name,side
p_148821_3_,dfactorAlpha,-1
p_74875_2_,random,-1
p_77648_2_,player,-1
p_147805_1_,block,-1
p_i46348_6_,zCoord,-1
p_76060_1_,type,-1
p_77190_4_,z,-1
p_i1284_1_,resourceManager,-1
p_92094_0_,level,-1
p_148821_2_,sfactorAlpha,-1
p_77648_1_,itemStack,-1
p_74875_3_,structureBoundingBox,-1
p_111098_1_,world,-1
p_i1204_12_,zSpeed,-1
p_i46385_1_,material,-1
p_152114_1_,entity,-1
p_152653_1_,uuid,-1
p_76084_1_,isRaining,-1
p_i1204_10_,ySpeed,-1
p_94548_1_,entry,-1
p_148821_1_,dFactorRGB,-1
p_146204_1_,color,-1
p_77624_3_,tooltip,-1
p_152917_1_,chatMessage,-1
p_148557_1_,isStreaming,-1
p_70628_1_,wasRecentlyHit,-1
p_77636_1_,stack,-1
p_148821_0_,sFactorRGB,-1
p_74875_1_,world,-1
p_77624_4_,flag,-1
p_i1234_10_,motionY,-1
p_147590_1_,color,-1
p_147589_2_,frustrum,-1
p_77648_7_,side,-1
p_70628_2_,lootingModifier,-1
p_110966_1_,newWidth,-1
p_i46361_1_,scale,-1
p_i45356_1_,material,-1
p_147589_1_,pos,-1
p_i45332_2_,hasSubtypes,-1
p_77648_6_,z,-1
p_150560_7_,noise,-1
p_153186_3_,height,-1
p_i2162_1_,saveHandler,-1
p_71150_1_,health,-1
p_i1641_1_,theEntity,-1
p_i46348_2_,xCoord,-1
p_77648_5_,y,-1
p_147590_0_,box,-1
p_i46348_4_,yCoord,-1
p_77648_4_,x,-1
p_147589_3_,partialTickTime,-1
p_i1653_1_,horse,-1
p_i45344_1_,block,-1
p_77648_3_,world,-1
p_74803_2_,format,-1
p_i2004_2_,seed,-1
p_110991_1_,width,-1
p_i45211_1_,entityIDs,-1
p_i1653_2_,speed,-1
p_77961_2_,player,-1
p_72823_1_,dataID,-1
p_i1234_15_,meta,-1
p_143022_1_,tagCompound,-1
p_i1235_1_,world,-1
p_74803_1_,key,-1
p_76612_1_,entity,-1
p_143034_0_,startClass,-1
p_i1093_1_,playerInv,-1
p_147963_1_,level,-1
p_i2004_1_,world,-1
p_110991_0_,textureId,-1
p_151519_1_,entityLivingBase,-1
p_77961_1_,entity,-1
p_72823_2_,worldSavedData,-1
p_143009_2_,tagCompound,-1
p_i1093_2_,horseInv,-1
p_i1247_1_,mc,-1
p_i1677_1_,name,-1
p_151507_0_,objectsList,-1
p_i46348_1_,world,-1
p_i1235_2_,xCoord,-1
p_151507_1_,buffer,-1
p_i1093_3_,horse,-1
p_110991_2_,height,-1
p_150751_1_,id,-1
p_77190_1_,world,-1
p_76624_4_,z,-1
p_150751_2_,packetClass,-1
p_77624_1_,stack,-1
p_75693_1_,id,-1
p_147951_0_,linear,-1
p_77190_0_,category,-1
p_i1235_4_,yCoord,-1
p_78717_1_,world,-1
p_i2004_5_,flatGeneratorSettings,-1
p_76624_3_,x,-1
p_72847_1_,entity,-1
p_i1234_12_,motionZ,-1
p_77624_2_,world,-1
p_77190_3_,y,-1
p_i45381_2_,biome,-1
p_92094_1_,rnd,-1
p_75681_1_,id,-1
p_i2004_4_,generateStructures,-1
p_76624_2_,provider2,-1
p_143009_1_,world,-1
p_i45381_1_,id,-1
p_i1689_1_,world,-1
p_77190_2_,x,-1
p_i1235_6_,zCoord,-1
p_76624_1_,provider1,-1
p_i1234_14_,block,-1
p_151218_1_,memberName,-1
p_110581_1_,textureLocation,-1
p_75886_1_,transformation,-1
p_151218_0_,json,-1
p_75084_1_,size,-1
p_110593_1_,name,-1
p_75886_2_,key,-1
p_147100_1_,packet,-1
p_82170_1_,potionId,-1
p_82169_1_,slot,-1
p_i1621_1_,entity,-1
p_73153_3_,z,-1
p_151218_2_,fallback,-1
p_75886_0_,opMode,-1
p_70690_1_,potioneffect,-1
p_75621_0_,entity,-1
p_98277_1_,data,-1
p_i1608_1_,attributeMap,-1
p_82386_1_,token,-1
p_i1608_2_,genericAttribute,-1
p_75084_0_,random,-1
p_82386_0_,sender,-1
p_76397_2_,amplifier,-1
p_75813_6_,progress,-1
p_71029_1_,stat,-1
p_76397_1_,duration,-1
p_153186_0_,target,-1
p_78369_3_,b,-1
p_70653_1_,entity,-1
p_153174_0_,framebuffer,-1
p_70665_1_,damageSrc,-1
p_70665_2_,damageAmount,-1
p_110160_1_,sendPacket,-1
p_148195_1_,servers,-1
p_78369_4_,a,-1
p_i2091_1_,type,-1
p_147987_1_,element,-1
p_153186_2_,width,-1
p_78369_1_,r,-1
p_70653_3_,xRatio,-1
p_153186_1_,internalFormat,-1
p_72933_1_,start,-1
p_146023_1_,block,-1
p_78369_2_,g,-1
p_70653_2_,strength,-1
p_152700_1_,username,-1
p_75850_2_,distance,-1
p_147185_3_,index,-1
p_i1079_1_,onlineScreen,-1
p_73153_2_,x,-1
p_146421_2_,biome,-1
p_72933_2_,end,-1
p_i45247_1_,windowId,-1
p_75850_1_,point,-1
p_72945_1_,entity,-1
p_70653_5_,zRatio,-1
p_147185_2_,args,-1
p_76058_1_,x,-1
p_73153_1_,chunkProvider,-1
p_146421_3_,features,-1
p_75047_2_,chunkZ,-1
p_71246_1_,worldName,-1
p_72945_2_,aabb,-1
p_147185_1_,sender,-1
p_153162_0_,location,-1
p_72957_1_,x,-1
p_146421_0_,name,-1
p_75047_1_,chunkX,-1
p_110160_2_,dropLead,-1
p_150003_0_,block,-1
p_153162_1_,values,-1
p_146421_1_,icon,-1
p_i45059_1_,networkManager,-1
p_77191_2_,centerX,-1
p_148134_1_,scrollUpButtonID,-1
p_146239_1_,message,-1
p_75296_2_,includeInvincibles,-1
p_i46359_8_,dy,-1
p_72957_3_,z,-1
p_148122_2_,height,-1
p_147804_4_,z,-1
p_70489_3_,y,-1
p_77191_1_,biome,-1
p_148134_2_,scrollDownButtonID,-1
p_75296_1_,target,-1
p_85074_4_,z,-1
p_72957_2_,y,-1
p_i46359_7_,dx,-1
p_148122_1_,width,-1
p_147804_3_,y,-1
p_i45059_3_,previousScreen,-1
p_77201_1_,compound,-1
p_152320_1_,url,-1
p_77191_4_,diameterX,-1
p_i1821_2_,merchant,-1
p_146227_1_,chatComponent,-1
p_147804_2_,x,-1
p_70489_1_,x,-1
p_i45059_2_,mc,-1
p_77191_3_,centerZ,-1
p_85074_2_,y,-1
p_i1821_3_,world,-1
p_i46359_9_,dz,-1
p_75488_5_,z,-1
p_147804_1_,block,-1
p_77008_1_,painting,-1
p_i46347_6_,zCoord,-1
p_150221_1_,parent,-1
p_148110_0_,json,-1
p_i1080_1_,player,-1
p_i46359_4_,x,-1
p_77191_6_,random,-1
p_82567_1_,type,-1
p_i46359_3_,texV,-1
p_i1080_2_,book,-1
p_77191_5_,diameterZ,-1
p_82567_2_,world,-1
p_i1285_1_,iconName,-1
p_i1092_1_,playerInv,-1
p_152115_1_,ownerUuid,-1
p_i1080_3_,isUnsigned,-1
p_i46359_6_,z,-1
p_i1092_2_,hopperInv,-1
p_i46359_5_,y,-1
p_146203_1_,length,-1
p_72920_2_,remove,-1
p_77950_1_,world,-1
p_72920_1_,chunk,-1
p_i46347_2_,xCoord,-1
p_151508_0_,buffer,-1
p_70453_1_,direction,-1
p_i45193_5_,z,-1
p_i46347_1_,world,-1
p_i46359_2_,texU,-1
p_143033_0_,start,-1
p_75682_2_,object,-1
p_i45193_8_,affectedBlocks,-1
p_143021_2_,chunkZ,-1
p_75114_1_,foodLevel,-1
p_i46347_4_,yCoord,-1
p_150052_1_,world,-1
p_77950_2_,entityLiving,-1
p_70441_1_,itemStack,-1
p_i46359_1_,renderer,-1
p_147962_2_,columns,-1
p_75682_1_,id,-1
p_i45193_7_,strength,-1
p_i45023_1_,netHandler,-1
p_150052_2_,x,-1
p_147962_1_,rows,-1
p_i45181_3_,chunk,-1
p_149844_4_,z,-1
p_72907_1_,entityClass,-1
p_150052_3_,y,-1
p_147962_0_,data,-1
p_85074_0_,x,-1
p_i1821_1_,playerInventory,-1
p_149844_3_,y,-1
p_143021_1_,chunkX,-1
p_77191_0_,world,-1
p_77949_0_,nbt,-1
p_150052_4_,z,-1
p_i46335_1_,entity,-1
p_149844_2_,x,-1
p_151206_1_,memberName,-1
p_150052_5_,asdf,-1
p_148122_4_,bottom,-1
p_150076_0_,data,-1
p_i46335_2_,opCode,-1
p_149844_1_,blockAccess,-1
p_145797_1_,owner,-1
p_148122_3_,top,-1
p_i45193_3_,y,-1
p_151206_0_,json,-1
p_71500_1_,sectionName,-1
p_i1598_5_,height,-1
p_78086_3_,limbSwingAmount,-1
p_74297_1_,settingOption,-1
p_77322_1_,enchName,-1
p_147937_1_,entity,-1
p_i1736_1_,world,-1
p_i45120_6_,category,-1
p_i1748_1_,world,-1
p_82204_1_,prevAngle,-1
p_i1598_4_,width,-1
p_78086_4_,partialTickTime,-1
p_82204_2_,desiredAngle,-1
p_147937_2_,partialTicks,-1
p_i45156_2_,theValue,-1
p_75175_1_,currentRecipeIndex,-1
p_i1598_7_,textureV,-1
p_78086_1_,entitylivingbase,-1
p_150558_2_,y,-1
p_i45156_1_,theAction,-1
p_i45306_1_,server,-1
p_71500_2_,callable,-1
p_i1598_6_,textureU,-1
p_i45181_2_,crammedPositions,-1
p_78086_2_,limbSwing,-1
p_150558_1_,x,-1
p_77974_2_,entityplayer,-1
p_147721_1_,block,-1
p_77974_3_,itemInUseCount,-1
p_i46311_1_,parentScreen,-1
p_147721_2_,x,-1
p_i1712_1_,world,-1
p_75464_0_,entitycreature,-1
p_i1598_3_,title,-1
p_94096_1_,showBlock,-1
p_77974_1_,world,-1
p_76131_2_,max,-1
p_i45343_1_,material,-1
p_75464_3_,targetVec3,-1
p_i45331_1_,containedBlock,-1
p_76131_1_,min,-1
p_82567_6_,worldZ,-1
p_i45120_1_,soundLocation,-1
p_147769_1_,block,-1
p_147721_3_,y,-1
p_76131_0_,num,-1
p_75464_1_,xz,-1
p_82567_3_,entityIdentifier,-1
p_i1700_1_,world,-1
p_147721_4_,z,-1
p_75464_2_,y,-1
p_82567_4_,worldX,-1
p_72726_12_,velocityZ,-1
p_147769_2_,x,-1
p_i45306_2_,statsFile,-1
p_147486_3_,minZ,-1
p_150571_2_,y,-1
p_152652_1_,uuid,-1
p_98300_1_,friendlyInvisibles,-1
p_i45120_2_,pitch,-1
p_149000_1_,newSpeedY,-1
p_150558_3_,z,-1
p_150571_3_,z,-1
p_75488_3_,y,-1
p_72726_10_,velocityY,-1
p_147486_4_,maxX,-1
p_72703_1_,entity,-1
p_147486_5_,maxY,-1
p_i45120_4_,volume,-1
p_150571_1_,x,-1
p_75488_1_,x,-1
p_147486_6_,maxZ,-1
p_82567_8_,rotation,-1
p_i1043_2_,gameSettingsObj,-1
p_146457_1_,newContent,-1
p_147794_3_,y,-1
p_150655_1_,isIndirectlyPowered,-1
p_76885_1_,x,-1
p_i1055_1_,lastScreen,-1
p_i1043_3_,manager,-1
p_77443_1_,achievement,-1
p_150655_2_,idkWhatThisIsFor,-1
p_147794_2_,x,-1
p_i1501_1_,mcServer,-1
p_i45403_1_,material,-1
p_147794_1_,block,-1
p_78792_1_,renderer,-1
p_146421_4_,layers,-1
p_92116_1_,itemList,-1
p_i1031_2_,serverData,-1
p_149904_5_,blockData,-1
p_111145_1_,id,-1
p_i1513_1_,world,-1
p_70821_1_,player,-1
p_i1043_1_,screen,-1
p_147486_1_,minX,-1
p_147794_4_,z,-1
p_76885_2_,z,-1
p_92116_2_,enchantmentType,-1
p_147486_2_,minY,-1
p_149904_4_,z,-1
p_96502_1_,playerTeam,-1
p_72885_9_,causesFire,-1
p_110206_1_,jumpPower,-1
p_i1525_2_,trackingDistanceThreshold,-1
p_147769_3_,y,-1
p_i1018_1_,tps,-1
p_77467_0_,foliageBufferIn,-1
p_i2367_1_,server,-1
p_i45427_1_,material,-1
p_i1525_1_,trackedEntity,-1
p_i1031_1_,lastScreen,-1
p_77480_0_,temperature,-1
p_149928_1_,block,-1
p_147769_4_,z,-1
p_i1761_7_,accelZ,-1
p_i1525_4_,sendVelocityUpdates,-1
p_149928_2_,meta,-1
p_76143_0_,value,-1
p_i1525_3_,updateFrequency,-1
p_77479_0_,grassBufferIn,-1
p_147052_2_,mouseX,-1
p_96538_1_,playerTeam,-1
p_i1761_5_,accelY,-1
p_78273_1_,text,-1
p_148750_1_,object,-1
p_147413_1_,index,-1
p_147052_3_,mouseY,-1
p_i1785_1_,world,-1
p_76155_0_,originalKey,-1
p_75813_3_,biomeSource,-1
p_i1574_1_,id,-1
p_76739_1_,color,-1
p_75813_1_,baseFolder,-1
p_i1761_3_,accelX,-1
p_75813_2_,regionFiles,-1
p_i1574_2_,effectDuration,-1
p_i1586_1_,world,-1
p_96502_2_,tagList,-1
p_77480_2_,humidity,-1
p_150148_0_,block,-1
p_147413_2_,server,-1
p_i1773_1_,world,-1
p_i1761_1_,world,-1
p_149904_3_,y,-1
p_i1761_2_,shooter,-1
p_i1164_4_,height,-1
p_149904_2_,x,-1
p_75801_1_,saveName,-1
p_i1748_2_,professionId,-1
p_149904_1_,world,-1
p_147052_1_,tab,-1
p_70103_1_,id,-1
p_148762_1_,set,-1
p_111121_1_,modifier,-1
p_73028_1_,entityID,-1
p_85102_5_,y,-1
p_77505_1_,stack,-1
p_153160_0_,location,-1
p_153160_1_,transpose,-1
p_77517_0_,player,-1
p_75209_1_,amount,-1
p_74583_1_,thirdPerson,-1
p_75210_2_,amount,-1
p_85102_3_,x,-1
p_153160_2_,matrices,-1
p_147936_2_,partialTicks,-1
p_i1232_12_,speed,-1
p_75210_1_,stack,-1
p_i1057_8_,maxValue,-1
p_75679_1_,id,-1
p_147936_3_,hideDebugBox,-1
p_85102_1_,player,-1
p_i1057_7_,minValue,-1
p_75463_2_,y,-1
p_146406_1_,suggestions,-1
p_85102_2_,soundName,-1
p_i1057_6_,value,-1
p_76445_0_,size,-1
p_147936_1_,entity,-1
p_74799_1_,outputStream,-1
p_i45073_6_,zCoord,-1
p_153159_0_,location,-1
p_75463_0_,entitycreature,-1
p_76457_1_,entity,-1
p_i1057_4_,width,-1
p_77505_0_,power,-1
p_153159_1_,values,-1
p_77963_1_,nbt,-1
p_75463_1_,xz,-1
p_145755_1_,world,-1
p_147756_3_,y,-1
p_i45085_2_,dstFactor,-1
p_75872_1_,currentPathIndex,-1
p_i45073_4_,yCoord,-1
p_i1057_3_,y,-1
p_147768_2_,x,-1
p_75860_2_,currentPoint,-1
p_147756_2_,x,-1
p_i45085_3_,blendFunction,-1
p_i1057_2_,x,-1
p_72684_5_,radius,-1
p_75860_1_,entity,-1
p_147756_1_,block,-1
p_76686_3_,z,-1
p_i45073_2_,xCoord,-1
p_i1057_1_,buttonId,-1
p_75860_4_,targetPoint,-1
p_70070_1_,partialTicks,-1
p_147768_4_,y,-1
p_143026_3_,start,-1
p_i1286_1_,iconName,-1
p_82815_1_,stack,-1
p_i45085_1_,srcFactor,-1
p_75860_3_,entitySizePoint,-1
p_82372_2_,z,-1
p_76686_1_,x,-1
p_i1033_2_,serverData,-1
p_75618_0_,entityClass,-1
p_76674_2_,y,-1
p_143026_1_,chunkX,-1
p_i46350_6_,zCoord,-1
p_74583_0_,entityplayer,-1
p_76686_2_,y,-1
p_i45073_1_,world,-1
p_153184_0_,renderbuffer,-1
p_76674_1_,x,-1
p_75860_5_,maxDistance,-1
p_75618_1_,entityName,-1
p_143026_2_,chunkZ,-1
p_i46350_9_,red,-1
p_85102_7_,z,-1
p_82372_0_,x,-1
p_75618_2_,id,-1
p_i46386_1_,material,-1
p_i46350_8_,scale,-1
p_150619_1_,seed,-1
p_147756_4_,z,-1
p_74305_1_,str,-1
p_85102_9_,volume,-1
p_147768_1_,block,-1
p_i1033_1_,parentScreen,-1
p_75896_0_,encodedKey,-1
p_70819_1_,screaming,-1
p_76674_3_,z,-1
p_147588_1_,x,-1
p_i46349_4_,yCoord,-1
p_151236_0_,value,-1
p_72876_6_,z,-1
p_i46350_2_,xCoord,-1
p_78471_1_,partialTicks,-1
p_78483_1_,tickDelta,-1
p_i46349_6_,zCoord,-1
p_i45380_1_,id,-1
p_147588_3_,z,-1
p_78434_4_,vMax,-1
p_78471_2_,finishTimeNano,-1
p_78446_2_,blockTextureIndex,-1
p_i45402_1_,material,-1
p_72876_8_,strength,-1
p_150573_6_,columnZ,-1
p_i1640_1_,creature,-1
p_147588_2_,y,-1
p_i45379_1_,id,-1
p_78434_3_,uMax,-1
p_i46350_4_,yCoord,-1
p_78446_1_,partialTickTime,-1
p_150573_7_,noise,-1
p_72876_9_,damagesTerrain,-1
p_i1640_2_,speed,-1
p_i2309_2_,objective,-1
p_i1652_1_,creature,-1
p_72706_2_,soundType,-1
p_72876_1_,entity,-1
p_78434_2_,vMin,-1
p_72876_2_,x,-1
p_150573_4_,metas,-1
p_72684_2_,z1,-1
p_111097_1_,rand,-1
p_i2310_1_,name,-1
p_147768_6_,z,-1
p_78434_1_,uMin,-1
p_i1640_4_,targetMaxDistance,-1
p_152837_1_,volume,-1
p_i2309_1_,scoreboard,-1
p_70844_1_,onFire,-1
p_72706_1_,player,-1
p_151248_2_,packet,-1
p_i45367_1_,world,-1
p_72684_1_,x1,-1
p_150573_5_,columnX,-1
p_i46350_1_,world,-1
p_72684_4_,z2,-1
p_72876_4_,y,-1
p_151248_1_,entity,-1
p_111168_1_,saved,-1
p_147768_8_,texture,-1
p_78553_11_,maxZ,-1
p_150573_2_,random,-1
p_i46349_2_,xCoord,-1
p_i2309_3_,playerName,-1
p_110240_2_,animalChest,-1
p_72684_3_,x2,-1
p_110240_1_,entity,-1
p_150573_3_,blocks,-1
p_70652_1_,entity,-1
p_i46349_1_,world,-1
p_72972_2_,x,-1
p_72706_6_,soundData,-1
p_98267_1_,id,-1
p_i45222_2_,totalExperience,-1
p_i1688_1_,world,-1
p_82167_1_,entity,-1
p_72731_1_,entityPlayer,-1
p_72706_5_,z,-1
p_72972_3_,y,-1
p_78375_3_,z,-1
p_74799_0_,compound,-1
p_72960_2_,state,-1
p_i1676_1_,world,-1
p_72731_2_,rayTraceHit,-1
p_72706_4_,y,-1
p_72731_4_,partialTickTime,-1
p_110468_1_,frame,-1
p_78375_2_,y,-1
p_110227_1_,eatingGrass,-1
p_i46313_3_,index,-1
p_i1082_1_,parentScreen,-1
p_98280_1_,nbt,-1
p_72731_3_,i,-1
p_78375_1_,x,-1
p_72972_1_,lightType,-1
p_151261_1_,packet,-1
p_73077_1_,type,-1
p_72706_3_,x,-1
p_i1082_2_,messageLine1,-1
p_i1094_1_,player,-1
p_i1082_3_,messageLine2,-1
p_72718_1_,tickDelta,-1
p_76085_1_,type,-1
p_70893_1_,sheared,-1
p_i1082_4_,parentButtonClickedId,-1
p_72972_4_,z,-1
p_152995_1_,message,-1
p_75692_2_,newData,-1
p_i45463_1_,doBlockNotify,-1
p_75692_1_,id,-1
p_i45271_3_,verifyToken,-1
p_70965_3_,damage,-1
p_i1977_1_,id,-1
p_i45271_2_,publicKey,-1
p_70965_2_,source,-1
p_82719_1_,nbt,-1
p_75085_1_,componentType,-1
p_151368_2_,target,-1
p_i2008_1_,notify,-1
p_70965_1_,part,-1
p_71008_1_,itemstack,-1
p_151368_1_,user,-1
p_82744_1_,createdAtCloudUpdateTick,-1
p_74883_1_,boundingbox,-1
p_76133_0_,value,-1
p_146095_1_,cmdBlockLogic,-1
p_74871_2_,x,-1
p_151393_1_,input,-1
p_151368_3_,level,-1
p_74883_0_,list,-1
p_82214_1_,headIndex,-1
p_74871_3_,y,-1
p_i1990_1_,id,-1
p_82010_1_,tickable,-1
p_i45222_3_,level,-1
p_151381_1_,filename,-1
p_74871_1_,world,-1
p_82781_0_,stack,-1
p_149091_1_,world,-1
p_152621_2_,chunkZ,-1
p_148606_2_,entry,-1
p_85055_1_,description,-1
p_70688_1_,effect,-1
p_70676_1_,partialTicks,-1
p_i2033_3_,xMax,-1
p_152621_1_,chunkX,-1
p_146793_1_,text,-1
p_148606_1_,sound,-1
p_110590_1_,location,-1
p_150573_1_,world,-1
p_i2033_2_,zMin,-1
p_72839_1_,entityToExclude,-1
p_i45246_1_,windowId,-1
p_151393_2_,stack,-1
p_76591_2_,z,-1
p_74871_4_,z,-1
p_72839_2_,aabb,-1
p_i45246_2_,slotId,-1
p_151393_3_,experience,-1
p_76591_1_,x,-1
p_78044_1_,armorType,-1
p_74895_0_,structurebb,-1
p_85055_0_,cause,-1
p_110589_1_,location,-1
p_82684_1_,playerName,-1
p_146071_1_,isChild,-1
p_74871_5_,structurebb,-1
p_i2033_4_,zMax,-1
p_i1941_2_,buy2,-1
p_i45246_3_,usedButton,-1
p_i1881_3_,meta,-1
p_151200_1_,memberName,-1
p_i45246_4_,mode,-1
p_i1941_1_,buy1,-1
p_150897_1_,block,-1
p_76591_3_,biomeSource,-1
p_151200_0_,json,-1
p_i1881_2_,amount,-1
p_i45246_5_,clickedItem,-1
p_78266_2_,italic,-1
p_i45271_1_,secretKey,-1
p_151212_1_,memberName,-1
p_82768_1_,nbt,-1
p_152910_1_,micEnabled,-1
p_i2033_1_,xMin,-1
p_i1941_3_,sell,-1
p_78266_1_,ch,-1
p_151212_0_,json,-1
p_150873_3_,amount,-1
p_i45246_6_,actionNumber,-1
p_75811_1_,baseFolder_,-1
p_142014_1_,otherEntity,-1
p_i1491_1_,input,-1
p_150873_2_,stat,-1
p_96512_1_,username,-1
p_i1008_1_,mc,-1
p_96524_1_,playerName,-1
p_75571_1_,entitylivingbase,-1
p_110541_1_,resourcesPacksList,-1
p_150873_1_,player,-1
p_73125_1_,players,-1
p_96500_1_,nbt,-1
p_148042_1_,partialTicks,-1
p_154353_0_,value,-1
p_i45048_2_,server,-1
p_i1881_1_,item,-1
p_96536_1_,score,-1
p_i45000_3_,chatLineID,-1
p_i45048_1_,owner,-1
p_75847_1_,index,-1
p_146192_3_,buttonClicked,-1
p_110504_1_,metadataSectionSerializer,-1
p_77831_0_,meta,-1
p_i1178_5_,height,-1
p_110828_1_,start,-1
p_110504_2_,clazz,-1
p_154328_1_,button,-1
p_i1178_4_,width,-1
p_70442_1_,nbtTagList,-1
p_i2117_1_,index,-1
p_70904_1_,sitting,-1
p_73149_1_,x,-1
p_75137_1_,id,-1
p_i2117_2_,color,-1
p_96512_2_,playerTeam,-1
p_110828_3_,end,-1
p_73149_2_,z,-1
p_75137_2_,data,-1
p_148329_1_,pos,-1
p_i1178_6_,text,-1
p_i1178_1_,buttonId,-1
p_i1807_2_,width,-1
p_110131_1_,stack,-1
p_82660_1_,minY,-1
p_i2142_3_,storePlayerdata,-1
p_150812_2_,y,-1
p_i1807_3_,height,-1
p_150812_3_,z,-1
p_147889_1_,cameraEntity,-1
p_78867_4_,sideHit,-1
p_i1308_2_,frameTime,-1
p_70916_1_,angry,-1
p_i1819_1_,playerInventory,-1
p_i2142_2_,directoryName,-1
p_110828_5_,pct,-1
p_i1178_3_,y,-1
p_150812_4_,be,-1
p_148017_1_,name,-1
p_78867_3_,z,-1
p_77470_0_,temperature,-1
p_146192_1_,x,-1
p_i2142_1_,savesDirectory,-1
p_i1178_2_,x,-1
p_i1807_1_,eventHandler,-1
p_78867_2_,y,-1
p_146192_2_,y,-1
p_149005_1_,newZ,-1
p_78867_1_,x,-1
p_75295_1_,target,-1
p_77470_2_,humidity,-1
p_75811_6_,progressCallback,-1
p_i45000_2_,lineString,-1
p_i1232_10_,ySpeed,-1
p_i1154_1_,height,-1
p_82647_1_,biome,-1
p_i45182_1_,windowId,-1
p_i45000_1_,updateCounterCreated,-1
p_75823_2_,compound,-1
p_75113_1_,exhaustion,-1
p_147890_1_,renderPass,-1
p_i1154_2_,scale,-1
p_75811_3_,biomeSource,-1
p_i45182_2_,actionNumber,-1
p_i1308_1_,frameIndex,-1
p_i1819_2_,localWorld,-1
p_i1820_1_,thePlayer,-1
p_75823_1_,world,-1
p_75811_2_,baseFolder,-1
p_i1819_3_,player,-1
p_76157_0_,integer,-1
p_146180_1_,text,-1
p_i1820_2_,theMerchant,-1
p_150812_1_,x,-1
p_i1491_2_,sender,-1
p_i1723_6_,z,-1
p_150523_1_,blockType,-1
p_82227_1_,childZombie,-1
p_76156_4_,value,-1
p_i1759_1_,world,-1
p_82215_1_,time,-1
p_i1358_3_,z,-1
p_i1599_1_,world,-1
p_i1760_1_,world,-1
p_76156_5_,index,-1
p_i1988_1_,id,-1
p_82203_1_,head,-1
p_i1747_1_,world,-1
p_i45317_1_,returnStack,-1
p_i45133_1_,data,-1
p_i1563_3_,startTime,-1
p_i45317_2_,itemWeight,-1
p_i45170_1_,painting,-1
p_78374_3_,y,-1
p_i1723_2_,x,-1
p_74860_1_,world,-1
p_147684_2_,volume,-1
p_147684_1_,category,-1
p_i1575_1_,id,-1
p_78386_1_,r,-1
p_i45157_4_,allowedInChat,-1
p_76193_3_,playerEntity,-1
p_i1723_1_,world,-1
p_74860_2_,boundingbox,-1
p_i1575_2_,effectDuration,-1
p_76132_2_,b,-1
p_i45157_3_,canonicalName,-1
p_i1796_1_,inventoryName,-1
p_76193_1_,itemStack,-1
p_i1587_1_,world,-1
p_i1796_2_,slotCount,-1
p_78374_1_,x,-1
p_i1575_3_,effectAmplifier,-1
p_i1723_4_,y,-1
p_i1310_2_,charLefts,-1
p_76132_0_,a,-1
p_i1310_3_,charSpacings,-1
p_i1735_1_,world,-1
p_76193_2_,world,-1
p_i1940_1_,tagCompound,-1
p_151394_1_,input,-1
p_150560_4_,metas,-1
p_70538_2_,green,-1
p_i45366_1_,world,-1
p_150572_3_,y,-1
p_151394_2_,stack,-1
p_150560_3_,blocks,-1
p_150572_4_,z,-1
p_70538_1_,red,-1
p_150560_6_,columnZ,-1
p_146105_1_,chatComponent,-1
p_151211_0_,json,-1
p_i1952_1_,world,-1
p_i1711_1_,world,-1
p_110986_0_,resourceManager,-1
p_150572_1_,random,-1
p_150560_5_,columnX,-1
p_150898_0_,block,-1
p_75968_1_,number,-1
p_150572_2_,x,-1
p_152789_1_,profileTexture,-1
p_152790_1_,profile,-1
p_i45330_1_,healAmount,-1
p_152789_2_,textureType,-1
p_152339_1_,entity,-1
p_i45329_1_,block,-1
p_147210_3_,reason,-1
p_151235_0_,value,-1
p_152790_2_,skinAvailableCallback,-1
p_82767_1_,name,-1
p_i45342_1_,entityClass,-1
p_i1976_1_,world,-1
p_150093_1_,block,-1
p_110986_1_,imageLocation,-1
p_147210_2_,address,-1
p_152789_3_,skinAvailableCallback,-1
p_151394_3_,experience,-1
p_96296_1_,modifiers,-1
p_150560_2_,random,-1
p_152790_3_,requireSecure,-1
p_150874_1_,achievement,-1
p_147499_1_,location,-1
p_150560_1_,world,-1
p_i1358_1_,x,-1
p_70538_3_,blue,-1
p_72900_1_,entity,-1
p_92058_1_,stack,-1
p_77637_1_,tab,-1
p_76529_2_,x,-1
p_96296_0_,colors,-1
p_92034_3_,y,-1
p_75560_1_,tickCounter,-1
p_76529_3_,starty,-1
p_77650_1_,itemStack,-1
p_147210_1_,sender,-1
p_76495_1_,y,-1
p_70903_1_,tamed,-1
p_92034_1_,x,-1
p_76529_1_,world,-1
p_77625_1_,maxStackSize,-1
p_92034_9_,yVelocity,-1
p_146527_1_,x,-1
p_120035_1_,values,-1
p_146527_2_,y,-1
p_i1007_1_,mc,-1
p_92046_1_,faceColour,-1
p_110503_2_,json,-1
p_92034_7_,xVelocity,-1
p_146527_3_,u,-1
p_i1772_8_,accelX,-1
p_i1784_6_,z,-1
p_92034_5_,z,-1
p_146527_4_,v,-1
p_i1177_4_,text,-1
p_i1760_8_,accelX,-1
p_146552_1_,mouseX,-1
p_i1153_7_,textureHeight,-1
p_i1772_6_,z,-1
p_i1177_3_,y,-1
p_i1784_4_,y,-1
p_i1310_1_,charWidths,-1
